ds,yhat,yhat_lower,yhat_upper,StoreType
2014-09-03,158603.4476934323,135363.24158458135,181705.5695855715,b
2014-09-04,160118.41571012334,137786.97704155513,182462.0981919751,b
2014-09-05,167871.52758772296,146626.69427432807,190362.41664731232,b
2014-09-06,125299.64507331455,102439.36335450584,148026.2374247557,b
2014-09-07,182198.29846643854,160106.95769080703,205345.19428335252,b
2014-09-08,174096.77761093967,149705.57095264617,197266.036655151,b
2014-09-09,161402.75737741374,138945.23662117223,185354.71164801475,b
2014-09-10,158784.78656923762,138806.52374603166,182430.7981301881,b
2014-09-11,160700.50776151335,138166.75686802692,180881.9246008179,b
2014-09-12,168866.20553471814,145323.28772966107,190057.1370289882,b
2014-09-13,126707.90794740006,102725.23157992106,147939.7072107247,b
2014-09-14,184010.11081156088,160110.6341417937,206621.9528424795,b
2014-09-15,176291.19124954834,154929.38200676627,197975.5859140624,b
2014-09-16,163948.3546214882,141757.15918282853,186357.68239757922,b
2014-09-17,161640.4342090246,138893.5827802351,185780.4754523055,b
2014-09-18,163816.40187421284,141760.58568306552,184872.80699784576,b
2014-09-19,172185.17839216554,149861.377051005,194803.49522641327,b
2014-09-20,130166.96034029001,107606.90857569904,153069.8287147306,b
2014-09-21,187542.1261757867,165974.10189686474,211358.57287100403,b
2014-09-22,179826.78230683535,157503.18460941338,202038.06978330767,b
2014-09-23,167417.78899430917,145570.30577265652,189532.86275524754,b
2014-09-24,164975.58278708943,142552.66770750025,187633.76642784802,b
2014-09-25,166952.65267170226,145634.10528320793,189095.13466050653,b
2014-09-26,175070.12942297163,153523.6320023963,195755.34001148367,b
2014-09-27,132748.3568052587,110659.444580158,155188.9400187765,b
2014-09-28,189776.2123974613,167576.19443095074,211490.58782834202,b
2014-09-29,181679.54319602886,158261.42623444542,204412.23526470378,b
2014-09-30,168865.91328759678,147473.55688473216,192346.69543411667,b
2014-10-01,166007.11822711737,142871.2614686653,188188.7761508933,b
2014-10-02,167567.33230399058,145338.73095970118,188880.50336269662,b
2014-10-03,231342.5405422911,208988.52269221473,253875.17502461327,b
2014-10-04,132561.1151670199,110025.30918456004,154751.68152521268,b
2014-10-05,189232.7220932116,167556.2791831133,212886.97223950896,b
2014-10-06,180822.78582496583,158772.01964129563,203914.62391924247,b
2014-10-07,167747.2168941007,145600.18898741074,191199.19933627523,b
2014-10-08,164684.6265616691,141242.31649811863,186602.9862155302,b
2014-10-09,166104.27221773026,145154.54448637803,187736.09052834485,b
2014-10-10,173735.28612335576,152126.2903622803,197045.61716073565,b
2014-10-11,131017.42171608351,109401.9746918231,155057.33638334184,b
2014-10-12,187749.39755293072,166442.1667321288,210475.20197542576,b
2014-10-13,179463.91670808563,157908.0992486,200792.52589571947,b
2014-10-14,166572.21753710473,143552.36396380508,187733.77420459615,b
2014-10-15,163746.48716055442,141093.53785120833,186628.9967223386,b
2014-10-16,165448.00762377563,143607.43646422744,188397.17945759796,b
2014-10-17,173396.63460192175,149622.7246478777,196432.36478646784,b
2014-10-18,131021.8357691333,108645.63633200595,153440.41588847135,b
2014-10-19,188111.3604769533,166249.19513167287,209812.9465159847,b
2014-10-20,180186.60902476613,158482.1367561388,203047.78440461546,b
2014-10-21,167647.547079172,145688.39288925703,190783.3386524692,b
2014-10-22,165155.48570936316,144691.3844106473,187619.73328121458,b
2014-10-23,167161.585891416,143487.0924480718,189632.4049360515,b
2014-10-24,175376.6763598907,153705.34229207324,198902.76384892818,b
2014-10-25,133222.60136783496,109599.15111661333,155993.77829748715,b
2014-10-26,190490.517915312,168889.18276223805,210836.45336082866,b
2014-10-27,182688.41334805236,160892.8400869521,205581.35367186688,b
2014-10-28,170214.25867071396,147934.55288647368,191768.42444276024,b
2014-10-29,167729.5349029487,145495.3418048032,192437.0765581565,b
2014-10-30,169687.77578602178,147948.86699676007,191605.5439838275,b
2014-10-31,177804.3557115469,154311.37651893482,199983.4092123717,b
2014-11-01,135507.73912176138,113739.15577685535,158746.64778835126,b
2014-11-02,192588.25490362762,171189.62459476452,215228.56023024407,b
2014-11-03,184573.4589707698,162177.33225707224,208325.97914957607,b
2014-11-04,171872.92870443582,147936.54576393525,193123.3233576257,b
2014-11-05,169160.81115126796,145787.44453798112,191734.89286425957,b
2014-11-06,170903.98856711772,148567.10117846422,193283.61561821387,b
2014-11-07,178831.45814484011,155885.82506088057,200022.62559929775,b
2014-11-08,136385.15347706125,112395.90004696917,158309.56965251084,b
2014-11-09,193368.28333200386,170683.4805542339,215396.8933063804,b
2014-11-10,185320.26341163926,163845.3435846647,208339.41798249676,b
2014-11-11,172661.09730813839,150690.47369007656,194188.2051642787,b
2014-11-12,170073.5408151363,147098.5798985685,192216.79568239776,b
2014-11-13,172030.9248115595,149457.97789585896,194218.88837542213,b
2014-11-14,180266.24420847854,157055.3681414653,202025.5538207145,b
2014-11-15,138222.7498851978,116267.43875355068,160282.67275592903,b
2014-11-16,195702.1270048221,172925.91721368625,216488.22957529197,b
2014-11-17,188239.34139129217,165892.78410763614,211980.16495162403,b
2014-11-18,176247.0142119739,153231.00316451403,198943.16228967303,b
2014-11-19,174397.66102146942,153325.9020494742,196623.6626980939,b
2014-11-20,177151.67008573323,153738.08057555975,199126.75129972206,b
2014-11-21,186226.6249577657,162322.7378504801,209026.31859127778,b
2014-11-22,145048.20353165662,123153.09557405037,166414.7884925647,b
2014-11-23,203398.73020174334,181051.11158697662,225911.0118588563,b
2014-11-24,196792.45413093248,174592.8062604581,219893.7569562619,b
2014-11-25,185625.9672569809,162223.42870970827,207027.68552639475,b
2014-11-26,184544.2675321802,161063.55116020594,206942.45184910137,b
2014-11-27,187985.9669238518,166807.2656290032,208453.5587936876,b
2014-11-28,197647.5979178425,175244.1818434315,220725.0969339389,b
2014-11-29,156935.05539420378,135126.59772080887,179652.4441463676,b
2014-11-30,215612.672578878,192914.07193801255,238202.94619525954,b
2014-12-01,209178.9902468858,185972.38307165328,231212.80140054887,b
2014-12-02,198012.0559260793,173811.78068333288,220997.5376853469,b
2014-12-03,196752.565304848,175385.63760827263,219233.7500224766,b
2014-12-04,199832.69717750137,179204.9016358265,222830.34850294332,b
2014-12-05,208946.22421666014,187410.66061375805,232576.57234395406,b
2014-12-06,167500.11063681246,147567.94587139814,189251.66876177938,b
2014-12-07,225263.6542935576,201687.1414039343,247506.47480122178,b
2014-12-08,217744.2297576945,195525.48857607925,240579.48469779643,b
2014-12-09,205332.46883245328,183738.22961722157,226645.14925188437,b
2014-12-10,202685.19280553923,181527.547835647,225239.0792235111,b
2014-12-11,204253.9521860423,180995.16421730063,228249.953600087,b
2014-12-12,211754.7628504776,189560.0492786281,234028.99213849145,b
2014-12-13,168619.25834363542,146602.0009791223,190658.89092821188,b
2014-12-14,224643.32639185377,203857.85115097323,247749.786552188,b
2014-12-15,215362.29823268214,191514.96898898444,237544.35108756312,b
2014-12-16,201195.54054068428,179758.24009280305,223891.59539623183,b
2014-12-17,196828.7784444927,174870.68718701592,218854.11280276632,b
2014-12-18,196742.02012409506,175220.15082920133,220427.61582083098,b
2014-12-19,202678.68678370476,181033.82407712386,226161.75984625737,b
2014-12-20,158096.18238669902,135199.36173378828,179744.9503115569,b
2014-12-21,212813.98522236285,190051.92042941353,235024.87413315865,b
2014-12-22,202388.34293947686,180646.9197699895,224721.99102753855,b
2014-12-23,187256.43254180768,166663.09668808457,209486.7072666938,b
2014-12-24,182118.32394289447,161540.11291490417,204557.26352978812,b
2014-12-25,153712.0230328354,132655.48096895328,176090.4285461156,b
2014-12-26,195501.7669081618,173063.98758527887,217698.9733154769,b
2014-12-27,142320.76039890063,119460.84921630232,164473.96821767642,b
2014-12-28,197108.6749416202,175030.82062655306,220018.2780122299,b
2014-12-29,186960.04092737054,165992.757181874,208933.5974815974,b
2014-12-30,172302.86202452006,148474.7211313997,192795.84273650422,b
2014-12-31,167824.4989229258,145086.2381298849,192074.55385250997,b
2015-01-01,126276.95206516814,105633.88439885122,148227.35244667105,b
2015-01-02,174559.67225904908,152339.71867179143,196888.39651497285,b
2015-01-03,130943.53743514043,108982.08997067789,154657.62595129933,b
2015-01-04,186946.3830077347,164214.60640849866,208844.20237902398,b
2015-01-05,178094.8382033931,155966.23900932024,200764.5453233108,b
2015-01-06,164791.90277077552,141746.18202088441,186843.7498203085,b
2015-01-07,161699.72059493035,139418.142024792,183969.46939564226,b
2015-01-08,163268.10280240484,140762.71593287578,186527.27407923914,b
2015-01-09,171204.38808978052,149001.38097312924,194840.5828819991,b
2015-01-10,128924.85560896636,105411.7280236033,149777.3733970697,b
2015-01-11,186203.75095781218,164527.14651569724,209703.40772089647,b
2015-01-12,178548.98351037677,157954.2216344022,202170.55725952776,b
2015-01-13,166347.3319114587,144934.0643984687,190315.4204910587,b
2015-01-14,164247.471047396,141551.94673730133,186229.44732986513,b
2015-01-15,166688.67396350406,142975.1443065154,189646.0029410427,b
2015-01-16,175370.7741276117,154074.99796122566,198432.74800923272,b
2015-01-17,133705.6031019384,110363.9871641043,157450.43452845153,b
2015-01-18,191465.9659503988,168495.58004973872,214275.77242642143,b
2015-01-19,184161.21633030314,162144.94465300263,207061.1691445096,b
2015-01-20,172182.27362310555,149535.86900972293,193929.46520144836,b
2015-01-21,170184.40256026652,148470.93238513952,193015.1321897923,b
2015-01-22,172615.61735047918,151205.87004818293,195183.16248056237,b
2015-01-23,181186.30536280974,159538.86623201967,203454.10136015466,b
2015-01-24,139320.29867235848,117155.87374080314,161014.05662131155,b
2015-01-25,196803.4530467759,174385.39122875564,218307.66134522486,b
2015-01-26,189158.8350608063,168280.10722501148,211548.48254543095,b
2015-01-27,176791.34327371485,153929.78337084173,199973.8401304139,b
2015-01-28,174370.1083685373,149949.6403861843,196327.1684091155,b
2015-01-29,176356.541467564,153647.60342546887,197341.7688040435,b
2015-01-30,184473.6346670684,163069.8661681936,206009.6193054644,b
2015-01-31,142156.7471169763,120166.68458280202,164838.83739606966,b
2015-02-01,199201.95634922988,176637.24411261015,220867.03893732192,b
2015-02-02,191141.05283546363,167603.51229101318,214199.642970968,b
2015-02-03,178386.03438668532,157253.62564203824,200423.00837328593,b
2015-02-04,175611.43298491344,154590.99000863955,197167.2686147583,b
2015-02-05,177282.3457592707,154266.540520302,200539.42534476894,b
2015-02-06,185123.77223661102,162681.64958033036,207307.12418340208,b
2015-02-07,142571.48772393432,120378.85528649177,167119.94227185592,b
2015-02-08,199420.52763799575,177981.7237499972,220650.4447175504,b
2015-02-09,191200.35463915428,167386.50418878652,214369.87590883859,b
2015-02-10,178319.5580332883,154596.21675115594,199609.20629520802,b
2015-02-11,175448.4101057219,154173.37166699202,197733.87407883126,b
2015-02-12,177047.14264662817,155943.07169032074,200149.63492719922,b
2015-02-13,184835.5370938156,160178.76460718317,207064.16476303546,b
2015-02-14,142244.04947067413,119431.7303662303,164220.39275547702,b
2015-02-15,199062.5365376957,177173.76107375443,223111.94347385378,b
2015-02-16,190815.64716489468,167786.53453379276,213859.1529939557,b
2015-02-17,177907.72131546284,156395.06212666348,201072.46586140586,b
2015-02-18,175005.515208663,153703.3138466504,198531.97476561688,b
2015-02-19,176566.61098185953,154588.41465030564,199553.5382887393,b
2015-02-20,184309.1006302707,162897.92945788498,207726.3349293416,b
2015-02-21,141662.76311997144,118885.23713258764,163052.8874374848,b
2015-02-22,198417.8002574546,175783.94185257854,219789.60262896965,b
2015-02-23,190100.1959020711,166609.36467032396,214169.8573951513,b
2015-02-24,177116.5428894432,154211.47047032003,199988.49453288192,b
2015-02-25,174136.6595095102,152120.6411445552,197236.45459494603,b
2015-02-26,175621.85832428726,153716.11340230386,198350.50399496977,b
2015-02-27,183294.462579247,161099.33710984315,206963.02837951022,b
2015-02-28,140588.7954235127,118101.18331766491,163931.68358714582,b
2015-03-01,197299.71444806826,175416.82866865472,219713.20870103428,b
2015-03-02,188957.7634533357,165979.41012227934,209741.00413411835,b
2015-03-03,175973.7932754137,151663.0394890268,198145.72534523133,b
2015-03-04,173021.38089267982,149400.11316707998,195751.51824187255,b
2015-03-05,174564.91662805798,152851.48607262873,197909.1106705692,b
2015-03-06,182328.96118394824,161127.9994670577,204792.1202589193,b
2015-03-07,139749.10343791964,117683.95707258164,162280.54022019272,b
2015-03-08,196620.39627414744,174672.81001764166,218428.1681502331,b
2015-03-09,188472.44603777444,167322.769235342,212270.94680958666,b
2015-03-10,175714.00990563695,154371.40901790085,197577.2600471151,b
2015-03-11,173015.43157197878,151562.45053918834,193694.1735176833,b
2015-03-12,174836.78493049587,153471.46448665505,196055.5636082035,b
2015-03-13,182897.3260361417,159884.72593779632,203054.46397189153,b
2015-03-14,140626.4815617095,117269.45242736005,162747.57736693614,b
2015-03-15,197812.44713898795,175432.02427614137,220019.77037869123,b
2015-03-16,189977.46622678492,167630.09322302561,213066.65261891708,b
2015-03-17,177522.63797190654,153817.5247670301,198595.74170535337,b
2015-03-18,175110.57791523257,152923.40033073243,197261.08301977697,b
2015-03-19,177193.79418503962,155163.7583127291,199277.19886035207,b
2015-03-20,185484.37213103636,164851.26212915799,209412.49590586082,b
2015-03-21,143405.1882445097,122667.66687181036,163594.62913948184,b
2015-03-22,200738.71955574857,178006.5532485182,222049.5597471403,b
2015-03-23,193002.51236880745,170411.2898830808,214684.5489082172,b
2015-03-24,180594.15262963835,156827.33208754114,202574.65722466668,b
2015-03-25,178174.05642950162,155373.9657040209,201174.07758363118,b
2015-03-26,180193.93890790452,156569.20123434943,202375.67271490957,b
2015-03-27,188366.5512653224,165339.023496365,209286.05526250644,b
2015-03-28,146116.90469304362,124398.56260164044,168965.93661671225,b
2015-03-29,203231.0466750539,179973.0153979651,224843.19586354645,b
2015-03-30,195231.45409510084,172939.6082857685,217307.3406977912,b
2015-03-31,182521.88731764487,158881.34794600992,204132.2920841076,b
2015-04-01,179770.0268648344,158531.9099416754,203390.3314145168,b
2015-04-02,181435.75522913816,157709.55496725958,204808.02913313612,b
2015-04-03,240304.72507384437,218873.77384222313,261290.14646330822,b
2015-04-04,146619.11507524236,124424.1692682364,168738.39718590563,b
2015-04-05,203366.6168761328,181400.72687763965,225341.6089516108,b
2015-04-06,221893.75339388216,199002.2621154618,244777.7023942873,b
2015-04-07,181977.46912609795,158986.2613865789,204052.5163597165,b
2015-04-08,178929.93966195415,156361.87344120073,201571.09392375752,b
2015-04-09,180340.14547097142,158100.16945280688,204748.7350152599,b
2015-04-10,187936.41428880437,165906.07062214258,209280.7524108161,b
2015-04-11,145158.57425847146,120900.83878072024,166314.09231352445,b
2015-04-12,201806.3253496854,178299.67161991107,224492.0120891054,b
2015-04-13,193414.25822071923,171521.527219423,217023.77659826397,b
2015-04-14,180396.37565181532,158726.06464402057,202495.27929669362,b
2015-04-15,177428.44792071942,154315.71075986832,201695.8570968096,b
2015-04-16,178976.0729172304,156863.85843006082,200571.1494575782,b
2015-04-17,186764.04250327576,165886.46126430904,208080.5660312325,b
2015-04-18,144227.2446577942,120460.17275976721,166691.60828012158,b
2015-04-19,201159.17618967305,178096.08074463197,223509.6742862848,b
